id;about;length;visit;season;day;month;year;session;part;date;subject;groups;format;title;speaker
applied_stochastic_processes(session-14-3)-course-sharif-alishahi-spring-1391;;;;;;;;14;3;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-15)-course-sharif-alishahi-spring-1391;;;;;;;;15;-;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-16-1)-course-sharif-alishahi-spring-1391;;;;;;;;16;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-18-2)-course-sharif-alishahi-spring-1391;;;;;;;;18;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-21-1)-course-sharif-alishahi-spring-1391;;;;;;;;21;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-23-2)-course-sharif-alishahi-spring-1391;;;;;;;;23;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-3)-course-sharif-alishahi-spring-1391;;;;;;;;3;-;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-5-2)-course-sharif-alishahi-spring-1391;;;;;;;;5;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-8-1)-course-sharif-alishahi-spring-1391;;;;;;;;8;1;;;applied_stochastic_processes-spring91;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-3)-course-sharif-rastegar-spring-1392;;;;;;;;3;-;;root;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geomtric_view_to_algebraic_number_theory_1(session-10)-course-sharif-rastegar-fall-1391;;;;;;;;10;-;;;a_geomtric_view_to_algebraic_number_theory_1-fall91;avi;;
applied_stochastic_processes(session-19-1)-course-sharif-alishahi-spring-1391;;;;;;;;19;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-19-2)-course-sharif-alishahi-spring-1391;;;;;;;;19;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-2)-course-sharif-alishahi-spring-1391;;;;;;;;2;-;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-20)-course-sharif-alishahi-spring-1391;;;;;;;;20;-;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-24-1)-course-sharif-alishahi-spring-1391;;;;;;;;24;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-24-2)-course-sharif-alishahi-spring-1391;;;;;;;;24;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-25-1)-course-sharif-alishahi-spring-1391;;;;;;;;25;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-25-2)-course-sharif-alishahi-spring-1391;;;;;;;;25;2;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-26-1)-course-sharif-alishahi-spring-1391;;;;;;;;26;1;;;applied_stochastic_processes-spring91;avi;;
applied_stochastic_processes(session-26-2)-course-sharif-alishahi-spring-1391;;;;;;;;26;2;;;applied_stochastic_processes-spring91;avi;;
biological_math(session-14-2)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;14;2;;;biological_math-spring91;avi;;
biological_math(session-15)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;15;-;;;biological_math-spring91;avi;;
biological_math(session-16)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;16;-;;;biological_math-spring91;avi;;
biological_math(session-17)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;17;-;;;biological_math-spring91;avi;;
biological_math(session-23)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;23;-;;;biological_math-spring91;avi;;
biological_math(session-24)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;24;-;;;biological_math-spring91;avi;;
biological_math(session-25)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;25;-;;;biological_math-spring91;avi;;
biological_math(session-26)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;26;-;;;biological_math-spring91;avi;;
biological_math(session-27)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;27;-;;;biological_math-spring91;avi;;
biological_math(session-3)-course-sharif-abbasian_fotuhi_razvan-spring-1391;;;;;;;;3;-;;;biological_math-spring91;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-1)-course-sharif-rastegar-spring-1392;;;;;;;;1;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-10)-course-sharif-rastegar-spring-1392;;;;;;;;10;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-11)-course-sharif-rastegar-spring-1392;;;;;;;;11;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-12)-course-sharif-rastegar-spring-1392;;;;;;;;12;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-13)-course-sharif-rastegar-spring-1392;;;;;;;;13;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-14)-course-sharif-rastegar-spring-1392;;;;;;;;14;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-15)-course-sharif-rastegar-spring-1392;;;;;;;;15;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-17)-course-sharif-rastegar-spring-1392;;;;;;;;17;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-18)-course-sharif-rastegar-spring-1392;;;;;;;;18;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-19)-course-sharif-rastegar-spring-1392;;;;;;;;19;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-2)-course-sharif-rastegar-spring-1392;;;;;;;;2;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
topics_in_manifolds(session-14)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;14;-;;;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-15)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;15;-;;;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-16)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;16;-;;;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-17)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;17;-;;;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-18)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;18;-;;;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-19)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;19;-;;;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-2)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;2;-;;;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-20)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;20;-;;root;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-21)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;21;-;;;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-22)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;22;-;;;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-23)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;23;-;;;topics_in_manifolds-spring92;avi;;
topics_in_manifolds(session-3)-course-sharif-eftekhari_nasiri-spring-1392;;;;;;;;3;-;;;topics_in_manifolds-spring92;avi;;
real_analysis(session-21)-course-sharif-alishahi-fall-1390;;;;;;;;21;-;;;real_analysis-fall90;avi;;
real_analysis(session-21)-course-sharifitabar-spring-1392;;;;;;;;21;-;;;real_analysis-spring92;avi;;
real_analysis(session-22)-course-sharifitabar-spring-1392;;;;;;;;22;-;;;real_analysis-spring92;avi;;
real_analysis(session-22-1)-course-sharif-alishahi-fall-1390;;;;;;;;22;1;;;real_analysis-fall90;avi;;
real_analysis(session-22-2)-course-sharif-alishahi-fall-1390;;;;;;;;22;2;;;real_analysis-fall90;avi;;
real_analysis(session-23-1)-course-sharif-alishahi-fall-1390;;;;;;;;23;1;;;real_analysis-fall90;avi;;
real_analysis(session-23-2)-course-sharif-alishahi-fall-1390;;;;;;;;23;2;;;real_analysis-fall90;avi;;
real_analysis(session-23-3)-course-sharif-alishahi-fall-1390;;;;;;;;23;3;;;real_analysis-fall90;avi;;
real_analysis(session-24)-course-sharif-alishahi-fall-1390;;;;;;;;24;-;;;real_analysis-fall90;avi;;
real_analysis(session-25)-course-sharif-alishahi-fall-1390;;;;;;;;25;-;;;real_analysis-fall90;avi;;
real_analysis(session-3)-course-sharifitabar-spring-1392;;;;;;;;3;-;;;real_analysis-spring92;avi;;
calculus_2(session-1-1)-course-sharif-moghaddasi-spring-1392;;;;;;;;1;1;;;calculus_2-spring92;avi;;
calculus_2(session-1-2)-course-sharif-moghaddasi-spring-1392;;;;;;;;1;2;;;calculus_2-spring92;avi;;
calculus_2(session-1-3)-course-sharif-moghaddasi-spring-1392;;;;;;;;1;3;;;calculus_2-spring92;avi;;
calculus_2(session-10)-course-sharif-moghaddasi-spring-1392;;;;;;;;10;-;;;calculus_2-spring92;avi;;
calculus_2(session-10)-course-sharif-shahshahani-spring-1388;;;;;;;;10;-;;root;calculus_2-spring88;avi;;
calculus_2(session-11)-course-sharif-moghaddasi-spring-1392;;;;;;;;11;-;;;calculus_2-spring92;avi;;
calculus_2(session-11)-course-sharif-shahshahani-spring-1388;;;;;;;;11;-;;;calculus_2-spring88;avi;;
calculus_2(session-12)-course-sharif-moghaddasi-spring-1392;;;;;;;;12;-;;root;calculus_2-spring92;avi;;
calculus_2(session-12)-course-sharif-shahshahani-spring-1388;;;;;;;;12;-;;;calculus_2-spring88;avi;;
calculus_2(session-13)-course-sharif-moghaddasi-spring-1392;;;;;;;;13;-;;;calculus_2-spring92;avi;;
calculus_2(session-13)-course-sharif-shahshahani-spring-1388;;;;;;;;13;-;;;calculus_2-spring88;avi;;
calculus_2(session-14)-course-sharif-moghaddasi-spring-1392;;;;;;;;14;-;;;calculus_2-spring92;avi;;
combinatorics_and_applications(session-9-2)-course-sharif-jafari-fall-1391;;;;;;;;9;2;;;combinatorics_and_applications-fall91;avi;;
complex_functions(session-1-1)-course-sharif-jafari-fall-1390;;;;;;;;1;1;;;complex_functions-fall90;avi;;
complex_functions(session-1-2)-course-sharif-jafari-fall-1390;;;;;;;;1;2;;;complex_functions-fall90;avi;;
complex_functions(session-10-1)-course-sharif-jafari-fall-1390;;;;;;;;10;1;;;complex_functions-fall90;avi;;
complex_functions(session-10-2)-course-sharif-jafari-fall-1390;;;;;;;;10;2;;;complex_functions-fall90;avi;;
complex_functions(session-11)-course-sharif-jafari-fall-1390;;;;;;;;11;-;;;complex_functions-fall90;avi;;
complex_functions(session-12-1)-course-sharif-jafari-fall-1390;;;;;;;;12;1;;;complex_functions-fall90;avi;;
combinatorics_and_applications(session-1-2)-course-sharif-jafari-fall-1391;;;;;;;;1;2;;;combinatorics_and_applications-fall91;avi;;
combinatorics_and_applications(session-10-2)-course-sharif-jafari-fall-1391;;;;;;;;10;2;;;combinatorics_and_applications-fall91;avi;;
combinatorics_and_applications(session-11-1)-course-sharif-jafari-fall-1391;;;;;;;;11;1;;;combinatorics_and_applications-fall91;avi;;
combinatorics_and_applications(session-11-2)-course-sharif-jafari-fall-1391;;;;;;;;11;2;;;combinatorics_and_applications-fall91;avi;;
combinatorics_and_applications(session-12-1)-course-sharif-jafari-fall-1391;;;;;;;;12;1;;;combinatorics_and_applications-fall91;avi;;
combinatorics_and_applications(session-12-2)-course-sharif-jafari-fall-1391;;;;;;;;12;2;;root;combinatorics_and_applications-fall91;avi;;
combinatorics_and_applications(session-13-1)-course-sharif-jafari-fall-1391;;;;;;;;13;1;;;combinatorics_and_applications-fall91;avi;;
combinatorics_and_applications(session-13-2)-course-sharif-jafari-fall-1391;;;;;;;;13;2;;;combinatorics_and_applications-fall91;avi;;
differentiable_manifolds(session-11)-course-sharif-shahshahani-spring-1391;;;;;;;;11;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-15)-course-sharif-shahshahani-spring-1391;;;;;;;;15;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-2)-course-sharif-shahshahani-spring-1391;;;;;;;;2;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-4)-course-sharif-shahshahani-spring-1391;;;;;;;;4;-;;;differentiable_manifolds-spring91;avi;;
dynamic_systems(session-1-1)-course-sharif-razvan-fall-1391;;;;;;;;1;1;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-10-4)-course-sharif-razvan-fall-1391;;;;;;;;10;4;;;dynamic_systems-fall91;avi;;
combinatorics_and_applications(session-7-1)-course-sharif-jafari-fall-1391;;;;;;;;7;1;;;combinatorics_and_applications-fall91;avi;;
combinatorics_and_applications(session-7-2)-course-sharif-jafari-fall-1391;;;;;;;;7;2;;;combinatorics_and_applications-fall91;avi;;
combinatorics_and_applications(session-8-1)-course-sharif-jafari-fall-1391;;;;;;;;8;1;;;combinatorics_and_applications-fall91;avi;;
combinatorics_and_applications(session-8-2)-course-sharif-jafari-fall-1391;;;;;;;;8;2;;;combinatorics_and_applications-fall91;avi;;
differentiable_manifolds(session-20)-course-sharif-shahshahani-spring-1391;;;;;;;;20;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-21)-course-sharif-shahshahani-spring-1391;;;;;;;;21;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-22-1)-course-sharif-shahshahani-spring-1391;;;;;;;;22;1;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-22-2)-course-sharif-shahshahani-spring-1391;;;;;;;;22;2;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-3)-course-sharif-shahshahani-spring-1391;;;;;;;;3;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-16)-course-sharif-shahshahani-spring-1391;;;;;;;;16;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-17)-course-sharif-shahshahani-spring-1391;;;;;;;;17;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-18)-course-sharif-shahshahani-spring-1391;;;;;;;;18;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-19)-course-sharif-shahshahani-spring-1391;;;;;;;;19;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-1)-course-sharif-shahshahani-spring-1391;;;;;;;;1;-;;;differentiable_manifolds-spring91;avi;;
differentiable_manifolds(session-10)-course-sharif-shahshahani-spring-1391;;;;;;;;10;-;;;differentiable_manifolds-spring91;avi;;
dynamic_systems(session-1)-course-sharif-razvan-spring-1391;;;;;;;;1;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-6-3)-course-sharif-razvan-fall-1391;;;;;;;;6;3;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-7)-course-sharif-razvan-spring-1391;;;;;;;;7;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-7-1)-course-sharif-razvan-fall-1391;;;;;;;;7;1;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-7-2)-course-sharif-razvan-fall-1391;;;;;;;;7;2;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-7-3)-course-sharif-razvan-fall-1391;;;;;;;;7;3;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-8-5)-course-sharif-razvan-fall-1391;;;;;;;;8;5;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-8-6)-course-sharif-razvan-fall-1391;;;;;;;;8;6;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-9)-course-sharif-razvan-fall-1391;;;;;;;;9;-;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-9-1)-course-sharif-razvan-spring-1391;;;;;;;;9;1;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-9-2)-course-sharif-razvan-spring-1391;;;;;;;;9;2;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-10-5)-course-sharif-razvan-fall-1391;;;;;;;;10;5;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-11)-course-sharif-razvan-spring-1391;;;;;;;;11;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-11-1)-course-sharif-razvan-fall-1391;;;;;;;;11;1;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-11-2)-course-sharif-razvan-fall-1391;;;;;;;;11;2;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-11-3)-course-sharif-razvan-fall-1391;;;;;;;;11;3;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-3-2)-course-sharif-razvan-fall-1391;;;;;;;;3;2;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-4)-course-sharif-razvan-spring-1391;;;;;;;;4;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-4-1)-course-sharif-razvan-fall-1391;;;;;;;;4;1;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-4-2)-course-sharif-razvan-fall-1391;;;;;;;;4;2;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-4-3)-course-sharif-razvan-fall-1391;;;;;;;;4;3;;;dynamic_systems-fall91;avi;;
elementary_ordinary_differential_equations(session-11)-course-sharif-fotouhi-fall-1391;;;;;;;;11;-;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-12)-course-sharif-fotouhi-fall-1391;;;;;;;;12;-;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-13)-course-sharif-fotouhi-fall-1391;;;;;;;;13;-;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-14)-course-sharif-fotouhi-fall-1391;;;;;;;;14;-;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-15)-course-sharif-fotouhi-fall-1391;;;;;;;;15;-;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-16)-course-sharif-fotouhi-fall-1391;;;;;;;;16;-;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-17)-course-sharif-fotouhi-fall-1391;;;;;;;;17;-;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-6)-course-sharif-fotouhi-fall-1391;;;;;;;;6;-;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-7-1)-course-sharif-fotouhi-fall-1391;;;;;;;;7;1;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-7-2)-course-sharif-fotouhi-fall-1391;;;;;;;;7;2;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-8)-course-sharif-fotouhi-fall-1391;;;;;;;;8;-;;;elementary_ordinary_differential_equations-fall91;avi;;
elementary_ordinary_differential_equations(session-9)-course-sharif-fotouhi-fall-1391;;;;;;;;9;-;;;elementary_ordinary_differential_equations-fall91;avi;;
dynamic_systems(session-12)-course-sharif-razvan-fall-1391;;;;;;;;12;-;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-2-1)-course-sharif-razvan-fall-1391;;;;;;;;2;1;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-3-1)-course-sharif-razvan-fall-1391;;;;;;;;3;1;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-4-4)-course-sharif-razvan-fall-1391;;;;;;;;4;4;;root;dynamic_systems-fall91;avi;;
dynamic_systems(session-6-2)-course-sharif-razvan-fall-1391;;;;;;;;6;2;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-7-4)-course-sharif-razvan-fall-1391;;;;;;;;7;4;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-8-4)-course-sharif-razvan-fall-1391;;;;;;;;8;4;;;dynamic_systems-fall91;avi;;
elementary_functional_analysis(session-3-2)-course-sharif-zangene-spring-1392;;;;;;;;3;2;;;elementary_functional_analysis-spring92;avi;;
elementary_ordinary_differential_equations(session-10)-course-sharif-fotouhi-fall-1391;;;;;;;;10;-;;;elementary_ordinary_differential_equations-fall91;avi;;
